,EVENT MARKER,FLD TIME(sec.),RATIO_OF_MEANS_RG_corrected.1.1,RATIO_OF_MEANS_RG_corrected.1.2,RATIO_OF_MEANS_RG_corrected.1.3,RATIO_OF_MEANS_RG_corrected.1.4,RATIO_OF_MEANS_RG_corrected.1.5,RATIO_OF_MEANS_RG_corrected.1.6,RATIO_OF_MEANS_RG_corrected.1.7,RATIO_OF_MEANS_RG_corrected.1.8,RATIO_OF_MEANS_RG_corrected.1.9,RATIO_OF_MEANS_RG_corrected.1.10,RATIO_OF_MEANS_RG_corrected.1.11,RATIO_OF_MEANS_RG_corrected.1.12,RATIO_OF_MEANS_RG_corrected.1.13,RATIO_OF_MEANS_RG_corrected.1.14,RATIO_OF_MEANS_RG_corrected.1.15,RATIO_OF_MEANS_RG_corrected.1.16,RATIO_OF_MEANS_RG_corrected.1.17,RATIO_OF_MEANS_RG_corrected.1.18,RATIO_OF_MEANS_RG_corrected.1.19
2689,,2689.320801,0.430582,0.345739,0.799609,0.58916,0.50448,0.452404,0.510055,0.61865,0.495674,0.394638,0.43053,0.379817,0.46272,0.509971,0.613948,0.468423,1.756097,0.428916,2.846903
2690,,2690.328369,0.425345,0.33786,0.825125,0.582158,0.499273,0.446355,0.497652,0.616389,0.487777,0.389252,0.419819,0.377304,0.457353,0.501283,0.607722,0.46679,1.718715,0.423646,2.607216
2691,,2691.31958,0.43308,0.345056,0.779554,0.59221,0.542801,0.449222,0.50699,0.614114,0.497147,0.395036,0.429823,0.38233,0.460544,0.507654,0.612387,0.469896,1.750687,0.42878,2.772537
2692,,2692.326904,0.434073,0.34586,0.782205,0.595119,0.53904,0.456382,0.509014,0.615568,0.497212,0.397472,0.42943,0.386708,0.461601,0.502377,0.622384,0.470153,1.762629,0.431484,2.72527
2693,,2693.333984,0.428199,0.341417,0.878484,0.582349,0.523307,0.450541,0.501372,0.601292,0.491346,0.390101,0.423171,0.376841,0.456536,0.529205,0.610643,0.466962,1.735238,0.425388,2.828166
2694,,2694.325439,0.428425,0.340083,0.757556,0.586327,0.528945,0.448411,0.502509,0.606918,0.494131,0.392659,0.424779,0.379431,0.455977,0.527928,0.614222,0.470047,1.748339,0.424253,2.628721
2695,,2695.33252,0.431412,0.344037,0.770514,0.587588,0.526709,0.452383,0.502314,0.60365,0.489447,0.395218,0.429197,0.38296,0.458817,0.516104,0.615501,0.470981,1.746251,0.425118,2.533437
2696,,2696.323975,0.437309,0.345309,0.842087,0.590188,0.529301,0.457475,0.508994,0.617258,0.499913,0.398331,0.433192,0.389915,0.466236,0.515934,0.61897,0.480157,1.787992,0.433305,2.953473
2697,,2697.331299,0.433755,0.345205,0.882279,0.587424,0.523749,0.455682,0.506012,0.632107,0.495403,0.395135,0.428091,0.386342,0.464437,0.508823,0.611309,0.480194,1.760228,0.430387,2.825023
2698,,2698.322998,0.432267,0.344005,0.790117,0.585202,0.520394,0.450106,0.508498,0.61902,0.494691,0.394412,0.427438,0.380346,0.462426,0.498437,0.608301,0.4766,1.748355,0.428986,2.703589
2699,,2699.330078,0.43441,0.341906,0.807693,0.589433,0.51812,0.451397,0.504031,0.613858,0.496035,0.39561,0.429158,0.382773,0.463193,0.497463,0.613892,0.476998,1.766285,0.426932,2.76806
2700,,2700.337402,0.432729,0.342249,0.727988,0.590003,0.52152,0.451684,0.507343,0.60426,0.491702,0.393754,0.424818,0.385189,0.467508,0.48927,0.608028,0.478685,1.749766,0.426892,2.395583
2701,,2701.330078,0.424473,0.33791,0.786582,0.582201,0.55584,0.443691,0.503106,0.602926,0.488318,0.387901,0.423868,0.378285,0.482303,0.476691,0.604471,0.472359,1.719245,0.423688,2.932988
2702,,2702.335938,0.42936,0.340223,0.802369,0.584772,0.552214,0.449088,0.514252,0.614501,0.490605,0.391331,0.422909,0.379113,0.501661,0.475469,0.604792,0.471374,1.743177,0.425488,2.624591
2703,,2703.327393,0.435266,0.346064,0.787655,0.589126,0.58024,0.45339,0.522578,0.609141,0.492727,0.394364,0.428085,0.387122,0.50229,0.518022,0.614996,0.477467,1.770241,0.430317,2.612247
2704,,2704.334961,0.442153,0.345821,0.707285,0.595121,0.589809,0.454359,0.524564,0.620559,0.499562,0.399839,0.432606,0.386613,0.502542,0.513603,0.616918,0.48404,1.780733,0.431704,2.56587
2705,,2705.326172,0.443663,0.348733,0.832822,0.597104,0.581989,0.457912,0.532838,0.633158,0.500557,0.401307,0.433872,0.391782,0.509922,0.505589,0.618201,0.486736,1.780336,0.434646,2.571917
2706,,2706.33374,0.439841,0.348965,0.778445,0.596911,0.573207,0.455337,0.532956,0.623908,0.500303,0.400185,0.435254,0.388782,0.517108,0.498068,0.622611,0.482842,1.785918,0.435026,2.566618
2707,,2707.341064,0.442447,0.34671,0.877612,0.597214,0.565172,0.460455,0.532269,0.639841,0.50005,0.401932,0.43399,0.391784,0.514171,0.494775,0.620653,0.48286,1.800452,0.435487,2.846321
2708,,2708.33252,0.430432,0.33961,0.822048,0.578627,0.54213,0.445924,0.514773,0.604972,0.484671,0.389497,0.420148,0.384412,0.506959,0.476775,0.602123,0.468722,1.749347,0.424795,2.413263
2709,,2709.3396,0.436978,0.346163,0.790162,0.589668,0.546471,0.449063,0.525106,0.626324,0.49536,0.397939,0.429901,0.383779,0.507803,0.487446,0.613838,0.474547,1.774473,0.428875,2.795445
2710,,2710.331055,0.436944,0.345076,0.890758,0.59399,0.614149,0.449742,0.53088,0.625606,0.493785,0.397493,0.431235,0.385126,0.501672,0.554231,0.611813,0.47815,1.753009,0.429946,2.636484
2711,,2711.338379,0.442038,0.346758,0.74937,0.593579,0.603457,0.452301,0.535499,0.635423,0.495147,0.397657,0.433361,0.388878,0.505144,0.540405,0.616369,0.479416,1.783193,0.429456,2.529714
2712,,2712.32959,0.445106,0.347614,0.824675,0.604606,0.590247,0.454397,0.538427,0.639773,0.498544,0.398022,0.432341,0.386643,0.497703,0.566289,0.6166,0.480546,1.795176,0.433207,3.071092
2713,,2713.337158,0.443498,0.345681,0.801386,0.598545,0.583046,0.454059,0.53527,0.625716,0.497122,0.395524,0.429882,0.389457,0.500071,0.550068,0.613613,0.479736,1.800043,0.432092,2.785447
2714,,2714.344482,0.444957,0.344694,0.887924,0.592123,0.572674,0.449596,0.524886,0.639773,0.493733,0.391604,0.428944,0.385246,0.494316,0.558567,0.607723,0.474405,1.766437,0.428606,3.122605
2715,,2715.335938,0.438733,0.340539,0.866706,0.59006,0.561829,0.447813,0.522927,0.615185,0.49036,0.389079,0.428138,0.382766,0.488289,0.551026,0.605762,0.467744,1.760376,0.426112,2.675954
2716,,2716.343506,0.438408,0.339553,0.779421,0.58874,0.549114,0.446282,0.520006,0.607978,0.488357,0.390169,0.425063,0.375028,0.484092,0.5332,0.600685,0.466379,1.758606,0.421933,2.732013
2717,,2717.334717,0.446013,0.345611,0.766209,0.59777,0.551694,0.45126,0.520595,0.610307,0.493642,0.396705,0.430273,0.382854,0.491019,0.534237,0.614162,0.473691,1.79903,0.429612,2.243102
2718,,2718.342041,0.442026,0.343331,0.872018,0.595734,0.544236,0.452823,0.520979,0.634628,0.491439,0.39577,0.425964,0.383572,0.487279,0.515075,0.605808,0.470168,1.780925,0.427657,2.644641
2719,,2719.33374,0.448638,0.344374,0.759867,0.602695,0.543305,0.451214,0.522002,0.622725,0.494135,0.396954,0.430173,0.385386,0.485201,0.515056,0.612606,0.471317,1.797632,0.430694,2.548229
2720,,2720.341064,0.444155,0.341747,0.784411,0.599082,0.538477,0.45374,0.519688,0.64486,0.492338,0.398778,0.431218,0.385349,0.483017,0.503262,0.612442,0.472464,1.77102,0.429075,2.594415
2721,,2721.348145,0.448234,0.345109,0.851682,0.605022,0.572352,0.454052,0.531159,0.639696,0.499304,0.400861,0.4339,0.38807,0.501705,0.53141,0.61157,0.475373,1.801982,0.430115,2.662563
2722,,2722.3396,0.445358,0.345585,0.761059,0.603994,0.558095,0.451577,0.52091,0.605484,0.495095,0.398047,0.434063,0.382373,0.516434,0.521454,0.614341,0.475909,1.796879,0.43006,2.475962
2723,,2723.34668,0.448714,0.345189,0.738658,0.601695,0.555418,0.453407,0.522666,0.63633,0.496726,0.400077,0.432266,0.384948,0.523971,0.513567,0.616291,0.479065,1.81061,0.43407,2.718007
2724,,2724.338135,0.447461,0.344786,0.767108,0.600815,0.550467,0.453211,0.519293,0.648054,0.495811,0.398521,0.434461,0.385499,0.51836,0.534465,0.617607,0.474087,1.78762,0.430826,2.623363
2725,,2725.345459,0.442595,0.342523,0.6898,0.595938,0.546054,0.448391,0.515995,0.612184,0.494676,0.393804,0.431296,0.379306,0.504675,0.529054,0.610821,0.472721,1.792854,0.427084,2.577577
2726,,2726.352783,0.4408,0.344129,0.875769,0.594215,0.541636,0.449625,0.519373,0.637679,0.495236,0.398005,0.429761,0.38324,0.504463,0.561119,0.612447,0.470703,1.777037,0.427648,3.014404
2727,,2727.344482,0.442353,0.342087,0.747736,0.5958,0.541392,0.451169,0.515034,0.619879,0.492355,0.39625,0.429608,0.379988,0.498406,0.576518,0.606471,0.4737,1.780005,0.428081,2.548009
2728,,2728.351563,0.438438,0.342696,0.792432,0.589415,0.535252,0.447275,0.510664,0.632407,0.490791,0.393288,0.426797,0.379051,0.489834,0.558406,0.606927,0.470858,1.781858,0.425615,2.660868
2729,,2729.344971,0.44486,0.343959,0.783713,0.59511,0.538233,0.455534,0.514203,0.632168,0.497241,0.39637,0.429815,0.386513,0.491921,0.547318,0.61535,0.472634,1.804272,0.429335,2.58515
2730,,2730.350586,0.439138,0.34139,0.759995,0.592061,0.528975,0.445984,0.50844,0.621533,0.494598,0.394566,0.428091,0.381505,0.495511,0.529703,0.611478,0.469545,1.766455,0.426551,2.366123
2731,,2731.34375,0.446047,0.347848,0.766897,0.59694,0.536155,0.452846,0.520724,0.631712,0.500959,0.399415,0.435365,0.385171,0.49887,0.527393,0.623387,0.479848,1.821954,0.43319,2.594688
2732,,2732.349121,0.440739,0.341303,0.874343,0.586516,0.520891,0.447263,0.510114,0.648049,0.492938,0.395533,0.431652,0.383164,0.488302,0.5553,0.610753,0.47318,1.800958,0.429318,2.647628
2733,,2733.340576,0.439252,0.342735,0.830376,0.58295,0.51598,0.446866,0.508248,0.629906,0.490628,0.394849,0.425772,0.380555,0.480522,0.540802,0.606477,0.469584,1.772254,0.423894,2.693953
2734,,2734.348145,0.443545,0.346454,0.782693,0.595036,0.522757,0.453759,0.514592,0.641322,0.496259,0.399709,0.435641,0.384908,0.489434,0.534699,0.616036,0.474406,1.796011,0.43322,2.711049
2735,,2735.355469,0.443026,0.342862,0.692816,0.586399,0.516211,0.447108,0.507411,0.616273,0.49417,0.392573,0.431471,0.378796,0.481931,0.523521,0.606361,0.470324,1.799926,0.428497,2.449745
2736,,2736.34668,0.436117,0.33785,0.887797,0.579534,0.507375,0.445841,0.502224,0.628878,0.486627,0.390101,0.427775,0.375245,0.476123,0.508038,0.603855,0.469216,1.784103,0.426393,2.830228
2737,,2737.354248,0.435283,0.339392,0.74357,0.580711,0.506909,0.440204,0.501658,0.611322,0.484749,0.389759,0.427746,0.371792,0.470865,0.500333,0.599343,0.466265,1.781914,0.421317,2.524716
2738,,2738.347168,0.444318,0.344821,0.932243,0.591351,0.550516,0.453173,0.515462,0.674659,0.495708,0.396888,0.438734,0.388466,0.480921,0.499734,0.613736,0.480066,1.814038,0.432971,3.207771
2739,,2739.352783,0.442686,0.343153,0.779862,0.588046,0.539503,0.45544,0.509204,0.638627,0.493409,0.394398,0.438346,0.380821,0.481446,0.552784,0.609585,0.479176,1.816394,0.431767,2.874756
2740,,2740.360107,0.435832,0.339942,0.814146,0.58152,0.529617,0.447313,0.502818,0.624832,0.486263,0.388438,0.43018,0.374864,0.472139,0.560001,0.602717,0.466888,1.787403,0.424835,2.849456
2741,,2741.351807,0.438488,0.338092,0.791979,0.580224,0.524758,0.447039,0.501892,0.627603,0.486938,0.392349,0.433226,0.377372,0.467304,0.575679,0.601053,0.470357,1.774529,0.424732,2.822236
2742,,2742.359131,0.447566,0.346292,0.786368,0.592699,0.534161,0.456723,0.512317,0.644882,0.498179,0.398619,0.441795,0.385223,0.475387,0.581133,0.617102,0.476849,1.824923,0.432254,2.794005
2743,,2743.350586,0.442808,0.344437,0.880466,0.584374,0.524781,0.451183,0.507773,0.654484,0.493257,0.394009,0.435982,0.385322,0.472082,0.578698,0.612001,0.473847,1.815732,0.432351,2.733124
2744,,2744.35791,0.442003,0.345236,0.942288,0.589738,0.527085,0.45374,0.510464,0.665285,0.492262,0.397023,0.439058,0.38417,0.469127,0.59474,0.621824,0.477625,1.831219,0.432953,3.143284
2745,,2745.349609,0.444857,0.343811,0.778712,0.586914,0.523731,0.45328,0.511987,0.63493,0.495275,0.394914,0.438044,0.383112,0.465172,0.581671,0.624557,0.480564,1.833777,0.434039,2.855755
2746,,2746.356934,0.441088,0.341774,0.93383,0.587917,0.519576,0.455262,0.510738,0.658,0.493193,0.399113,0.43596,0.38855,0.464232,0.558166,0.62051,0.480763,1.836268,0.433245,2.84399
2747,,2747.364014,0.442316,0.341751,0.711027,0.589534,0.516822,0.453968,0.510579,0.62385,0.490808,0.394719,0.433033,0.38346,0.461067,0.547346,0.618998,0.477762,1.828691,0.42902,2.573768
2748,,2748.355469,0.440004,0.340555,0.714877,0.583124,0.514631,0.449854,0.505375,0.623265,0.487947,0.392671,0.433605,0.379992,0.457192,0.528975,0.615363,0.471119,1.814002,0.427459,2.481079
2749,,2749.362793,0.443257,0.3417,0.77341,0.583609,0.510386,0.451809,0.511961,0.648874,0.492994,0.394527,0.432133,0.379102,0.457866,0.520867,0.61857,0.476835,1.834275,0.429294,2.511856
2750,,2750.354004,0.43713,0.341553,0.785744,0.57932,0.502167,0.451738,0.515005,0.634327,0.485042,0.389666,0.428291,0.376406,0.45359,0.505098,0.615161,0.474922,1.816515,0.427355,2.769573
2751,,2751.361572,0.4489,0.346698,0.835515,0.596022,0.511056,0.462686,0.526766,0.65505,0.49548,0.399882,0.441467,0.391005,0.458758,0.510146,0.628199,0.478933,1.834788,0.434059,2.879266
2752,,2752.352783,0.443893,0.344725,0.859052,0.592867,0.505878,0.457168,0.529444,0.651968,0.493993,0.397785,0.434509,0.388103,0.454528,0.499993,0.62279,0.478999,1.826813,0.431333,3.29071
2753,,2753.360107,0.438426,0.340614,0.797944,0.582878,0.499367,0.452132,0.516708,0.626944,0.488568,0.391433,0.43153,0.380545,0.45304,0.489972,0.617704,0.472579,1.806206,0.428968,2.717031
2754,,2754.367676,0.440319,0.339924,0.797959,0.588005,0.50146,0.455952,0.519236,0.661932,0.490809,0.392106,0.431256,0.385252,0.456982,0.484423,0.620477,0.474431,1.833066,0.425544,2.772034
2755,,2755.359131,0.439422,0.342443,0.809937,0.588793,0.501041,0.456332,0.516558,0.637111,0.491529,0.395479,0.431639,0.381403,0.452451,0.482524,0.616669,0.478758,1.822187,0.426693,2.742829
2756,,2756.366455,0.439762,0.340008,0.817633,0.58131,0.498488,0.458012,0.520419,0.649608,0.488627,0.394978,0.429984,0.379744,0.452637,0.472916,0.617241,0.468314,1.817294,0.425846,2.622402
2757,,2757.357666,0.439256,0.339868,0.809978,0.582755,0.503981,0.451726,0.51569,0.653458,0.486768,0.391558,0.430084,0.378974,0.45249,0.516336,0.614364,0.471283,1.803906,0.424749,2.642777
2758,,2758.36499,0.438587,0.339589,0.803939,0.584745,0.562276,0.453533,0.520235,0.641215,0.486047,0.390282,0.427315,0.376477,0.447733,0.525323,0.615572,0.471012,1.821538,0.426746,2.674811
2759,,2759.372314,0.445111,0.342233,0.830874,0.58988,0.562267,0.457768,0.521247,0.643093,0.492609,0.396441,0.434571,0.38259,0.453428,0.558411,0.623888,0.47821,1.828417,0.429315,2.977466
2760,,2760.36377,0.442414,0.33996,0.821744,0.585758,0.551881,0.456695,0.521045,0.657104,0.489298,0.393787,0.433043,0.380173,0.448716,0.544814,0.621279,0.472347,1.814774,0.427959,2.817348
2761,,2761.373047,0.448217,0.344338,0.843049,0.59189,0.552305,0.461607,0.527847,0.652049,0.496316,0.397258,0.432431,0.382852,0.453782,0.553566,0.622741,0.479298,1.84588,0.432893,2.64631
2762,,2762.362549,0.447929,0.34608,0.890732,0.591176,0.548069,0.462161,0.523899,0.664511,0.493767,0.396862,0.436155,0.381514,0.450815,0.559206,0.623334,0.477287,1.848171,0.434218,2.445417
2763,,2763.369873,0.444937,0.34305,0.754632,0.585247,0.54061,0.460839,0.522542,0.66396,0.492067,0.393009,0.430475,0.378414,0.446275,0.548139,0.620319,0.475275,1.833374,0.431098,2.70491
2764,,2764.361572,0.445332,0.342976,0.7048,0.58762,0.536749,0.460328,0.518922,0.637609,0.497094,0.393704,0.433685,0.378791,0.44451,0.541546,0.627311,0.473627,1.837185,0.430183,2.495862
2765,,2765.368408,0.446294,0.343457,0.748222,0.591716,0.534014,0.464055,0.517755,0.637275,0.492871,0.393859,0.434793,0.379093,0.44596,0.532162,0.62178,0.476647,1.831167,0.429447,2.494788
2766,,2766.359619,0.443614,0.341306,0.690997,0.587979,0.525439,0.457457,0.513669,0.637795,0.491874,0.393349,0.432195,0.379971,0.441224,0.521068,0.618952,0.475849,1.838926,0.428759,2.314624
2767,,2767.367188,0.450641,0.345325,0.799245,0.594522,0.52694,0.459595,0.521228,0.64941,0.496088,0.396631,0.435594,0.383648,0.448108,0.519854,0.63212,0.478918,1.864205,0.432882,2.498414
2768,,2768.358643,0.445381,0.341465,0.739661,0.589573,0.521922,0.456599,0.515962,0.639964,0.491959,0.394192,0.431646,0.379697,0.43809,0.508495,0.620926,0.475489,1.855571,0.430247,2.35103
2769,,2769.365967,0.451751,0.345163,0.885772,0.598347,0.527326,0.467215,0.527341,0.667306,0.500005,0.399669,0.438215,0.385696,0.456895,0.508002,0.631374,0.481532,1.881292,0.435584,3.025673
2770,,2770.373535,0.45434,0.349253,0.86736,0.600198,0.525076,0.468762,0.528467,0.663216,0.500763,0.399904,0.44002,0.387319,0.46036,0.507155,0.635626,0.486363,1.872779,0.438069,2.447136
2771,,2771.364746,0.45363,0.348156,0.807211,0.598759,0.52247,0.4697,0.526438,0.661959,0.500663,0.401762,0.437666,0.386231,0.484369,0.497684,0.631412,0.487633,1.88033,0.43842,2.794494
2772,,2772.373291,0.452458,0.34745,0.787814,0.591497,0.519571,0.465714,0.523831,0.646743,0.499312,0.399956,0.433384,0.381757,0.476827,0.489258,0.631366,0.485546,1.878061,0.437655,2.821144
2773,,2773.363281,0.444678,0.339023,0.870882,0.57869,0.50518,0.458526,0.515199,0.651426,0.490243,0.389534,0.428636,0.374663,0.467179,0.477194,0.621058,0.477046,1.839689,0.430553,2.684349
2774,,2774.372803,0.444264,0.341301,0.742,0.583454,0.506539,0.461864,0.515737,0.658036,0.493822,0.393285,0.433145,0.382381,0.461663,0.473606,0.623728,0.477567,1.83568,0.430367,3.064107
2775,,2775.37793,0.450553,0.346796,0.822465,0.589482,0.51199,0.466826,0.527939,0.67716,0.497181,0.399907,0.435079,0.386568,0.467672,0.47704,0.640136,0.489318,1.881879,0.434116,2.617968
2776,,2776.369385,0.4421,0.339787,0.791376,0.58293,0.528075,0.455163,0.512608,0.646039,0.489275,0.389383,0.426289,0.375674,0.453277,0.463971,0.625821,0.478299,1.850629,0.430344,2.686447
2777,,2777.376709,0.44675,0.342658,0.781393,0.589474,0.532315,0.464583,0.516749,0.643073,0.492436,0.395824,0.430644,0.378502,0.457129,0.466029,0.629933,0.479312,1.83376,0.436759,2.531537
2778,,2778.36792,0.440182,0.338489,0.884007,0.580897,0.52164,0.458801,0.511435,0.656174,0.486837,0.38929,0.426215,0.374105,0.446271,0.455122,0.618789,0.475194,1.826962,0.426401,2.685077
2779,,2779.375488,0.44655,0.344722,0.817081,0.590725,0.525321,0.464584,0.519502,0.654414,0.497219,0.396788,0.432434,0.378979,0.452488,0.460534,0.624394,0.482664,1.845641,0.432864,2.552096
2780,,2780.366699,0.450023,0.345111,0.778559,0.592735,0.525782,0.466543,0.516823,0.659785,0.49732,0.39865,0.432316,0.380496,0.451234,0.461718,0.628499,0.48163,1.876063,0.435108,2.48842
2781,,2781.374268,0.448263,0.345274,0.820553,0.593693,0.518712,0.465149,0.522426,0.662563,0.495723,0.395297,0.434637,0.388608,0.449493,0.454983,0.629359,0.484223,1.849766,0.437477,2.457731
2782,,2782.381592,0.448759,0.343891,0.735115,0.594257,0.521236,0.466414,0.518928,0.637525,0.497995,0.398473,0.433577,0.382127,0.452537,0.459022,0.62556,0.481847,1.848677,0.439195,2.539677
2783,,2783.373047,0.447243,0.34453,0.780654,0.587738,0.514119,0.464526,0.512979,0.649644,0.492518,0.390609,0.428614,0.380854,0.444586,0.454385,0.626084,0.480578,1.865936,0.434353,2.466616
2784,,2784.380371,0.442004,0.341691,0.902734,0.584658,0.508099,0.462588,0.510201,0.655014,0.490483,0.388833,0.42739,0.377761,0.441323,0.451741,0.615803,0.477126,1.839009,0.434323,2.732094
2785,,2785.371826,0.451102,0.345921,0.735336,0.589151,0.509472,0.471674,0.514741,0.655584,0.497514,0.396092,0.434825,0.385655,0.446615,0.454124,0.628616,0.479544,1.858671,0.439042,2.582648
2786,,2786.37915,0.447659,0.343212,0.826399,0.585017,0.50583,0.463802,0.510243,0.634432,0.493387,0.393974,0.42567,0.379084,0.442961,0.450154,0.625917,0.476665,1.85234,0.43547,2.500241
2787,,2787.370361,0.45255,0.344614,0.731013,0.590785,0.511216,0.471717,0.512405,0.655295,0.49524,0.398797,0.432667,0.382415,0.443592,0.457218,0.628783,0.478725,1.869784,0.437462,2.611848
2788,,2788.37793,0.44431,0.33836,0.725313,0.582094,0.503064,0.460411,0.503831,0.642347,0.487794,0.389597,0.420279,0.375873,0.436951,0.447502,0.618582,0.474687,1.840147,0.43308,2.652005
2789,,2789.369141,0.451112,0.343218,0.874138,0.59149,0.509113,0.466088,0.516666,0.656264,0.495126,0.396636,0.429201,0.382193,0.444435,0.452523,0.621783,0.483503,1.853462,0.436112,2.755126
2790,,2790.376709,0.449388,0.345455,0.779138,0.588752,0.504753,0.469564,0.514396,0.652575,0.495391,0.395848,0.432319,0.377415,0.446656,0.454405,0.623148,0.48045,1.876228,0.437184,2.419936
2791,,2791.383789,0.449869,0.344822,0.702061,0.589954,0.503247,0.4688,0.509873,0.647775,0.494601,0.393171,0.430249,0.377171,0.44366,0.450618,0.623065,0.480674,1.846173,0.437022,2.363459
2792,,2792.375244,0.458166,0.348677,0.718703,0.594779,0.512598,0.472331,0.513934,0.644897,0.503433,0.402989,0.438484,0.381402,0.448895,0.460866,0.634543,0.48833,1.892937,0.44129,2.368824
2793,,2793.383057,0.446997,0.342276,0.754841,0.585212,0.50348,0.470984,0.508992,0.647011,0.494125,0.393119,0.428652,0.376073,0.441113,0.447965,0.618586,0.477575,1.858173,0.430963,2.584419
2794,,2794.375488,0.446648,0.341556,0.7139,0.583595,0.503507,0.465897,0.502659,0.646468,0.494378,0.392819,0.426397,0.376721,0.440211,0.497463,0.617029,0.478758,1.855821,0.432519,2.272912
2795,,2795.381592,0.448904,0.339348,0.806793,0.583135,0.499949,0.471204,0.510986,0.65576,0.493349,0.392729,0.431094,0.378607,0.444345,0.487019,0.612167,0.480246,1.865113,0.43443,2.514995
2796,,2796.374512,0.452245,0.344679,0.826175,0.586281,0.50573,0.482251,0.515002,0.663714,0.4986,0.397756,0.432464,0.383916,0.446841,0.489588,0.626646,0.485728,1.882565,0.437819,2.661281
2797,,2797.380615,0.444142,0.337114,0.764039,0.579318,0.492274,0.469847,0.506715,0.63823,0.489963,0.391905,0.421681,0.371282,0.435719,0.471183,0.615175,0.475544,1.838921,0.427855,2.533053
2798,,2798.387939,0.445639,0.338572,0.871567,0.58347,0.496025,0.476679,0.511452,0.649582,0.49206,0.396177,0.427938,0.374987,0.436618,0.469619,0.612888,0.480495,1.832134,0.435476,2.78918
2799,,2799.379395,0.45404,0.341782,0.840735,0.590973,0.503708,0.477647,0.513994,0.650417,0.499047,0.395718,0.428166,0.378403,0.44258,0.473787,0.620001,0.480156,1.867858,0.433593,2.624782
2800,,2800.386475,0.450202,0.342764,0.818648,0.590733,0.500386,0.47591,0.511718,0.658864,0.495022,0.398939,0.428152,0.380442,0.443408,0.465139,0.622955,0.485597,1.861077,0.436995,2.686608
